movieId,tag,rating,genres,release_year,title_movie,imdb,tmdb
260,classic|space action|action|sci-fi|EPIC|great soundtrack|classic sci-fi|engrossing adventure|EPIC|classic|Nerd|classic sci-fi|space action|space epic|oldie but goodie|sci-fi|Star Wars|ROBOTS AND ANDROIDS|space|classic sci-fi|sci-fi|space adventure|Star Wars|darth vader|luke skywalker|space opera,4.231075697211155,Action|Adventure|Sci-Fi,1977,Star Wars: Episode IV - A New Hope ,"
                    Luke Skywalker joins forces with a Jedi Knight, a cocky pilot, a Wookiee and two droids to save the galaxy from the Empire's world-destroying battle station, while also attempting to rescue Princess Leia from the mysterious Darth Vader.
            ","
Princess Leia is captured and held hostage by the evil Imperial forces in their effort to take over the galactic Empire. Venturesome Luke Skywalker and dashing captain Han Solo team together with the loveable robot duo R2-D2 and C-3PO to rescue the beautiful princess and restore peace and justice in the Empire.
"
261,Louisa May Alcott,3.880952380952381,Drama,1994,Little Women ,"
                    The March sisters live and grow in post-Civil War America.
            ","
With their father away as a chaplain in the Civil War, Jo, Meg, Beth and Amy grow up with their mother in somewhat reduced circumstances. They are a close family who inevitably have their squabbles and tragedies. But the bond holds even when, later, male friends start to become a part of the household.
"
262,England|Girl Power|India,3.9047619047619047,Children|Drama,1995,"Little Princess, A ","
                    A young girl is relegated to servitude at a boarding school when her father goes missing and is presumed dead.
            ","
When her father enlists to fight for the British in WWI, young Sara Crewe goes to New York to attend the same boarding school her late mother attended. She soon clashes with the severe headmistress, Miss Minchin, who attempts to stifle Sara's creativity and sense of self- worth.
"
272,England|mental illness,3.7580645161290325,Comedy|Drama,1994,"Madness of King George, The ","
                    When King George III (Sir Nigel Hawthorne) goes mad, his Lieutenants try to adjust the rules to run the country without his participation.
            ","
King George III's erratic behaviour leads to a plot in Parliament to have him declared insane and removed from the throne.
"
273,gothic,2.9464285714285716,Drama|Horror|Sci-Fi,1994,Mary Shelley's Frankenstein ,"
                    When the brilliant but unorthodox scientist Dr. Victor Frankenstein rejects the artificial man that he has created, the Creature escapes and later swears revenge.
            ","
Based on Mary Shelley's novel, ""Frankenstein"" tells the story of Victor Frankenstein, a promising young doctor who, devastated by the death of his mother during childbirth, becomes obsessed with bringing the dead back to life. His experiments lead to the creation of a monster, which Frankenstein has put together with the remains of corpses. It's not long before Frankenstein regrets his actions.
"
277,Christmas,3.223684210526316,Drama,1994,Miracle on 34th Street ,"
                    A lawyer and a little girl must prove that a man claiming to be Santa Claus is the real thing.
            ","
Six-year-old Susan Walker has doubts about childhood's most enduring miracle—Santa Claus. Her mother told her the secret about Santa a long time ago, but, after meeting a special department store Santa who's convinced he's the real thing, Susan is given the most precious gift of all—something to believe in.
"
279,In Netflix queue,3.0,Drama,1995,My Family ,"
                    A man makes his way from Mexico to L.A. in the 1920s, gets married and raises a big family there. The movie follows the children until they, too, get married and have children in the 1960s.
            ","
Traces over three generations an immigrant family's trials, tribulations, tragedies, and triumphs. Maria and Jose, the first generation, come to Los Angeles, meet, marry, face deportation all in the 1930's. They establish their family in East L.A., and their children Chucho, Paco, Memo, Irene, Toni, and Jimmy deal with youth culture and the L.A. police in the 50's. As the second generation become adults in the 60's, the focus shifts to Jimmy, his marriage to Isabel (a Salvadorian refugee), their son, and Jimmy's journey to becoming a responsible parent.
"
280,prison,4.076923076923077,Drama|Thriller,1995,Murder in the First ,"
                    An eager and idealistic young attorney defends an Alcatraz prisoner accused of murdering a fellow inmate. The extenuating circumstances: his client had just spent over three years in solitary confinement.
            ","
Inspired by a true story. A petty criminal sent to Alcatraz in the 1930s is caught attempting to make an escape. As punishment he is put in solitary confinement. The maximum stay is supposed to be 19 days, but Henri spends years alone, cold and in complete darkness, only to emerge a madman and soon to be a murderer. The story follows a rookie lawyer attempting to prove that Alcatraz was to blame.
"
282,disability|twins,3.3375,Drama,1994,Nell ,"
                    In a remote woodland cabin, a small town doctor discovers Nell - a beautiful young hermit woman with many secrets.
            ","
In a remote woodland cabin, a small town doctor discovers Nell - a beautiful young hermit woman with many secrets.
"
288,brutality|controversial|dark comedy|psychedelic|satire|stylized,3.233695652173913,Action|Crime|Thriller,1994,Natural Born Killers ,"
                    Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.
            ","
Two victims of traumatized childhoods become lovers and psychopathic serial murderers irresponsibly glorified by the mass media.
"
